premise,hypothesis,label,triplet_nr,measure_1,range_bin,triplet_avg_measure_1
A man is examining a bicycle tire while a group of 4 people watch him.,The man is examining a tire.,0,159947,0.39502290214690017,2,0.24300790236109449
A man is examining a bicycle tire while a group of 4 people watch him.,The man is fixing a flat.,1,159947,0.20507222133354572,1,0.24300790236109449
The white dog is running on the sand in front of fallen bushes.,A dog is climbing a hill on two legs.,2,82510,0.20366541680667305,1,0.24268883074069425
The white dog is running on the sand in front of fallen bushes.,A dog is white.,0,82510,0.3054988687597418,2,0.24268883074069425
The white dog is running on the sand in front of fallen bushes.,A dog is running with a tail wagging.,1,82510,0.21890220665566787,1,0.24268883074069425
Baby boy playing with a soda machine.,A boy is cooking.,2,92673,0.23451053657563456,1,0.24246974147189967
Baby boy playing with a soda machine.,A boy is trying to get a free soda.,1,92673,0.2583881512644299,1,0.24246974147189967
Baby boy playing with a soda machine.,A boy is meddling.,0,92673,0.23451053657563456,1,0.24246974147189967
Man wearing a gray jacket sitting on a green bench petting a black dog wearing a red collar.,There are is a man and a dog outdoors.,0,181117,0.16262814215792307,1,0.24181327266477456
Man wearing a gray jacket sitting on a green bench petting a black dog wearing a red collar.,Someone is sitting on a couch petting their rabbit.,2,181117,0.21244464573202898,1,0.24181327266477456
Man wearing a gray jacket sitting on a green bench petting a black dog wearing a red collar.,Someone is sitting on a bench petting their dog.,0,181117,0.3503670301043716,2,0.24181327266477456
A group of men gather and play instruments.,A group of people are playing instruments.,0,2874,0.3716502967501974,2,0.24078204677410653
A group of men gather and play instruments.,A rock band is playing.,1,2874,0.09230769230769231,0,0.24078204677410653
A group of men gather and play instruments.,A group of women are playing Halo.,2,2874,0.2583881512644299,1,0.24078204677410653
"A woman in a blue coat pulling a toddler, wearing red, on a sled through the snow.",A mother is pulling a child on a sled through the park.,1,159802,0.33208248698924,2,0.2394581648707784
"A woman in a blue coat pulling a toddler, wearing red, on a sled through the snow.",A child is riding on a sled.,0,159802,0.18465042623257488,1,0.2394581648707784
"A woman in a blue coat pulling a toddler, wearing red, on a sled through the snow.",A woman is holding a child while talking on the phone.,2,159802,0.20164158139052024,1,0.2394581648707784
A blond child in a red jacket looking at a robotic toy.,A red haired man holding a toy.,2,40197,0.2428550576516013,1,0.23902441182086012
A blond child in a red jacket looking at a robotic toy.,A blonde kid is about to play with a toy.,-1,40197,0.12534192488878615,0,0.23902441182086012
A blond child in a red jacket looking at a robotic toy.,A blond kid looks at a toy.,0,40197,0.34887625292219293,2,0.23902441182086012
Young boy is eating an egg roll with a plastic fork and looking off into the distance.,A boy is eating.,0,98420,0.29603744986474334,2,0.238728097518163
Young boy is eating an egg roll with a plastic fork and looking off into the distance.,Nobody is eating Asian food.,2,98420,0.13789579597508153,0,0.238728097518163
Young boy is eating an egg roll with a plastic fork and looking off into the distance.,The egg roll is yellow.,1,98420,0.28225104671466417,1,0.238728097518163
Three men play instruments while others stand in the room.,Three men are vacuuming the floors of a large office building.,2,8258,0.19762837102755276,1,0.23863340040258108
Three men play instruments while others stand in the room.,Three men are playing instruments.,0,8258,0.2955738762058812,2,0.23863340040258108
Three men play instruments while others stand in the room.,Three men are playing instruments on a cruise ship.,1,8258,0.22269795397430922,1,0.23863340040258108
This is a male bartender standing behind the bar with his hand on the tap.,A guy sits at a table in the hotel lobby.,2,20046,0.12129002901012964,0,0.23780347681225442
This is a male bartender standing behind the bar with his hand on the tap.,A person is upright behind the bar.,0,20046,0.35425827140475175,2,0.23780347681225442
This is a male bartender standing behind the bar with his hand on the tap.,A man sneeked behind the bar to steal drinks.,1,20046,0.23786213002188178,1,0.23780347681225442
He is at work overlooking the busy streets below.,The man overlooks the streets below.,0,3454,0.33161384475091427,2,0.23727380936460385
He is at work overlooking the busy streets below.,The sniper observes the streets.,1,3454,0.2508207323606967,1,0.23727380936460385
He is at work overlooking the busy streets below.,The man comtemplates jumping.,2,3454,0.12938685098220054,0,0.23727380936460385
A woman holds her cellphone up to a cardboard box of kittens while another woman watches them.,There is a woman holding her cellphone up to a cardboard box.,0,161861,0.4665498397195095,3,0.2370596073498609
A woman holds her cellphone up to a cardboard box of kittens while another woman watches them.,There is a man holding his dog up to a car.,2,161861,0.14010282326113777,0,0.2370596073498609
A woman holds her cellphone up to a cardboard box of kittens while another woman watches them.,The woman is very tech-savvy.,1,161861,0.10452615906893545,0,0.2370596073498609
A man with a mustache talking on a cellphone.,A man is talking to someone.,0,105295,0.3084877565828646,2,0.23687671539316643
A man with a mustache talking on a cellphone.,A man is arguing with someone over the phone.,1,105295,0.239739016704618,1,0.23687671539316643
A man with a mustache talking on a cellphone.,A man is giving his order to a waiter.,2,105295,0.16240337289201665,1,0.23687671539316643
A young boy is rolling a yellow ball down the pavement towards a bowling pin.,A girl is drinking wine.,2,18337,0.13776335766624426,0,0.23686379924169812
A young boy is rolling a yellow ball down the pavement towards a bowling pin.,A boy rolls a ball at a bowling pin.,0,18337,0.3525136087015117,2,0.23686379924169812
A young boy is rolling a yellow ball down the pavement towards a bowling pin.,A boy plays street bowling.,0,18337,0.22031443135733847,1,0.23686379924169812
A young fighter is practicing his punches with one of his peers.,A fighter is training for an upcoming mma fight,1,143888,0.14412627876496417,1,0.2367740592171905
A young fighter is practicing his punches with one of his peers.,There is a young fighter practicing his punches while his peer holds block pads up.,1,143888,0.4359113628577387,3,0.2367740592171905
A young fighter is practicing his punches with one of his peers.,Someone here is training for a sport.,0,143888,0.1302845360288686,0,0.2367740592171905
A grocery store worker is pushing fourteen shopping carts against a white wall.,A store worker was along side a white wall.,0,74971,0.345279005970542,2,0.23663964810337992
A grocery store worker is pushing fourteen shopping carts against a white wall.,A grocery store clerk climbed to the top of the ladder to fix the front door light.,2,74971,0.12668069021531486,0,0.23663964810337992
A grocery store worker is pushing fourteen shopping carts against a white wall.,"The grocery store worker was sweating profusely, trying to push the long train of shopping carts.",1,74971,0.23795924812428293,1,0.23663964810337992
"A woman is talking on her phone while walking toward an East Asian style gate over a street, while a man on the sidewalk is reading a newspaper.",A woman and a man graba taxi together.,2,76606,0.11929815210679048,0,0.23596268851572144
"A woman is talking on her phone while walking toward an East Asian style gate over a street, while a man on the sidewalk is reading a newspaper.",A woman talks on her phone while a man reads a newspaper.,0,76606,0.36708907503686916,2,0.23596268851572144
"A woman is talking on her phone while walking toward an East Asian style gate over a street, while a man on the sidewalk is reading a newspaper.",A woman talks on her iphone as a man reads the NY times.,-1,76606,0.2215008384035047,1,0.23596268851572144
A blond woman interacts with a wire sculpture that sits on a display with a sign posted on it that says' Mega Joule'.,A person is viewing an art installation.,0,6148,0.048,0,0.2356266371992355
A blond woman interacts with a wire sculpture that sits on a display with a sign posted on it that says' Mega Joule'.,A woman pulls on a wire sculpture,1,6148,0.2754205427948251,1,0.2356266371992355
A blond woman interacts with a wire sculpture that sits on a display with a sign posted on it that says' Mega Joule'.,A woman wearing jeans touches a wire sculpture with a sign on it,1,6148,0.38345936880288134,2,0.2356266371992355
A spotted black and white dog splashes in the water.,the dog is swimming by itself,1,289,0.1439056836965778,1,0.23558903017065538
A spotted black and white dog splashes in the water.,the dog is eating out of his favorite bowl in the kitchen,2,289,0.1836514053568274,1,0.23558903017065538
A spotted black and white dog splashes in the water.,the dog is in the water,0,289,0.379210001458561,2,0.23558903017065538
A fire burns in a barrel on the concrete floor while a man stands on a platform of scaffolding.,The man is working on a construction project.,1,92053,0.24202712877060084,1,0.23381024870225642
A fire burns in a barrel on the concrete floor while a man stands on a platform of scaffolding.,The man is sitting at the computer in his bedroom.,2,92053,0.17748655335272442,1,0.23381024870225642
A fire burns in a barrel on the concrete floor while a man stands on a platform of scaffolding.,A man is standing on a platform.,0,92053,0.281917063983444,1,0.23381024870225642
